key,value,unit,surface,status,source_path,source_sha256,source_json_path,notes
original_parent.native.strict_fpr95,0.896602658788774,fraction,Strict-TN2031,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.native.strict2031_fpr95,
original_parent.native.test5,0.3953308146856534,fraction,Test5 micro,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.native.test5_micro_p1,
original_parent.native.testab,0.40587797619047616,fraction,RefCOCO testA+testB micro,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.native.testab_micro_p1,
original_parent.shared_wide.all_milestones.count,96,fraction,fixed all_milestones gradient probes,paired_mechanism_diagnostic,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.gradient_probes.shared_wide.all_milestones.count,
original_parent.shared_wide.all_milestones.mean,0.054094636434456334,fraction,fixed all_milestones gradient probes,paired_mechanism_diagnostic,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.gradient_probes.shared_wide.all_milestones.mean,
original_parent.shared_wide.all_milestones.minimum,-0.3240317106246948,fraction,fixed all_milestones gradient probes,paired_mechanism_diagnostic,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.gradient_probes.shared_wide.all_milestones.minimum,
original_parent.shared_wide.all_milestones.p_negative,0.3541666666666667,fraction,fixed all_milestones gradient probes,paired_mechanism_diagnostic,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.gradient_probes.shared_wide.all_milestones.p_negative,
original_parent.shared_wide.all_milestones.q05,-0.1004679724574089,fraction,fixed all_milestones gradient probes,paired_mechanism_diagnostic,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.gradient_probes.shared_wide.all_milestones.q05,
original_parent.shared_wide.refcoco_testA,0.4527723764068116,fraction,refcoco_testA,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.shared_wide.splits.refcoco_testA.mean,
original_parent.shared_wide.refcoco_testB,0.4052993130520118,fraction,refcoco_testB,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.shared_wide.splits.refcoco_testB.mean,
original_parent.shared_wide.refcocog_test,0.4669166145941818,fraction,refcocog_test,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.shared_wide.splits.refcocog_test.mean,
original_parent.shared_wide.refcocop_testA,0.4098265222959599,fraction,refcocop_testA,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.shared_wide.splits.refcocop_testA.mean,
original_parent.shared_wide.refcocop_testB,0.38835481011795187,fraction,refcocop_testB,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.shared_wide.splits.refcocop_testB.mean,
original_parent.shared_wide.strict_aupr,0.5511842450132143,fraction,Strict-TN2031,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.shared_wide.strict2031_aupr.mean,
original_parent.shared_wide.strict_auroc,0.5617992913549162,fraction,Strict-TN2031,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.shared_wide.strict2031_auroc.mean,
original_parent.shared_wide.strict_fpr95,0.9199080912522567,fraction,Strict-TN2031,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.shared_wide.strict2031_fpr95.mean,
original_parent.shared_wide.test5,0.4312376893022054,fraction,Test5 micro,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.shared_wide.test5_micro_p1.mean,
original_parent.shared_wide.testab,0.43027653769841273,fraction,RefCOCO testA+testB micro,prospectively_frozen_capacity_control,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.point_metrics.shared_wide.testab_micro_p1.mean,
original_parent.shared_wide.u150.count,24,fraction,fixed u150 gradient probes,paired_mechanism_diagnostic,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.gradient_probes.shared_wide.u150.count,
original_parent.shared_wide.u150.mean,0.011849572959666451,fraction,fixed u150 gradient probes,paired_mechanism_diagnostic,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.gradient_probes.shared_wide.u150.mean,
original_parent.shared_wide.u150.minimum,-0.3240317106246948,fraction,fixed u150 gradient probes,paired_mechanism_diagnostic,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.gradient_probes.shared_wide.u150.minimum,
original_parent.shared_wide.u150.p_negative,0.5,fraction,fixed u150 gradient probes,paired_mechanism_diagnostic,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.gradient_probes.shared_wide.u150.p_negative,
original_parent.shared_wide.u150.q05,-0.2288394585251808,fraction,fixed u150 gradient probes,paired_mechanism_diagnostic,paper/data/original_gdino_parent_ownership_results.json,be371aee477efb42ab187f0213ddd545e4d31cac5d7bc4eaa38dbd1066087b9b,statistics.gradient_probes.shared_wide.u150.q05,
